trip_id,place_id,time
trip_273,582261047,2040-05-13 14:49:00
trip_273,2912844717,2040-05-13 14:49:00
trip_274,48591000,0040-05-10 08:57:00
trip_274,12629409643,0040-05-10 07:45:00
trip_275,582184557,2040-05-06 10:37:00
trip_275,582382221,2040-05-06 10:37:00
trip_275,48568668,2040-05-06 14:52:00
trip_276,South Paackland Ferry Terminal,2040-06-27 19:00:00
trip_276,Haacklee Ferry Terminal,2040-06-27 13:00:00
trip_276,48534420,2040-06-27 09:00:00
trip_277,Haacklee Ferry Terminal,0040-06-12 09:00:00
trip_277,South Paackland Ferry Terminal,0040-06-12 14:00:00
trip_277,582184557,0040-06-12 14:00:00
trip_277,581853838,0040-06-12 17:56:00
trip_277,2564179411,0040-06-12 18:09:00
trip_277,Paackland Ferry Terminal,0040-06-12 19:00:00
trip_277,Lomark Ferry Terminal,0040-06-12 21:00:00
trip_277,48511190,0040-06-12 21:00:00
trip_278,Suna Spit,2040-05-29 08:59:00
trip_278,12687824227,2040-05-29 08:07:00
trip_279,2912844717,2040-04-17 08:56:00
trip_279,582382094,2040-04-17 10:18:00
trip_280,Suna Spit,2040-06-22 09:50:00
trip_280,48534978,2040-06-22 09:50:00
trip_280,48508501,2040-06-22 08:59:00
trip_281,Suna Spit,0040-04-18 06:24:00
trip_281,36988183,0040-04-17 08:41:00
trip_281,Port Grove Ferry Terminal,0040-04-17 10:00:00
trip_281,Haacklee Ferry Terminal,0040-04-17 13:00:00
trip_281,South Paackland Ferry Terminal,0040-04-17 19:00:00
trip_281,582184557,0040-04-17 19:00:00
trip_281,581853838,0040-04-17 21:42:00
trip_281,Paackland Ferry Terminal,0040-04-17 23:00:00
trip_281,Lomark Ferry Terminal,0040-04-18 06:00:00
trip_281,48591000,0040-04-18 06:24:00
trip_282,Suna Spit,2040-06-28 07:11:00
trip_282,36988183,2040-06-28 06:54:00
trip_282,2519420987,2040-06-28 07:11:00
trip_282,48511190,2040-06-28 07:11:00
trip_283,37852571,2040-08-01 11:54:00
trip_283,37858030,2040-08-01 11:54:00
trip_284,Lomark Ferry Terminal,2040-04-08 21:00:00
trip_284,Paackland Ferry Terminal,2040-04-08 15:00:00
trip_284,37810321,2040-04-08 12:08:00
trip_285,36988183,2040-07-07 11:02:00
trip_285,Suna Spit,2040-07-07 11:02:00
trip_285,9196630064,2040-07-07 10:08:00
trip_285,30179401,2040-07-07 11:02:00
trip_286,Haacklee Ferry Terminal,0040-05-22 21:00:00
trip_286,South Paackland Ferry Terminal,0040-05-22 19:00:00
trip_286,582184557,0040-05-22 16:07:00
trip_286,581853838,0040-05-22 16:07:00
trip_286,48534978,0040-05-22 21:39:00
trip_287,Lomark Ferry Terminal,2040-05-25 21:00:00
trip_287,Paackland Ferry Terminal,2040-05-25 15:00:00
trip_287,37852571,2040-05-25 11:25:00
trip_288,Suna Spit,2040-04-22 08:34:00
trip_288,Haacklee Ferry Terminal,2040-04-22 07:39:00
trip_289,48534978,2040-05-31 08:44:00
trip_289,48552137,2040-05-31 06:52:00
trip_290,Lomark Ferry Terminal,2040-05-22 21:00:00
trip_290,Paackland Ferry Terminal,2040-05-22 15:00:00
trip_290,2564179411,2040-05-22 11:17:00
trip_290,37799737,2040-05-22 11:17:00
trip_290,37828755,2040-05-22 11:36:00
trip_290,48511187,2040-05-22 21:00:00
trip_291,Haacklee Ferry Terminal,2040-08-02 21:00:00
trip_291,South Paackland Ferry Terminal,2040-08-02 19:00:00
trip_291,582261047,2040-08-02 14:17:00
trip_291,48504771,2040-08-02 14:17:00
trip_291,48580678,2040-08-02 21:00:00
trip_292,36988183,2040-07-26 11:34:00
trip_292,36955939,2040-07-26 08:40:00
trip_292,Suna Spit,2040-07-26 11:34:00
trip_292,9196630064,2040-07-26 10:41:00
trip_292,4978801697,2040-07-26 11:34:00
trip_293,Suna Spit,2040-07-19 10:20:00
trip_293,36988183,2040-07-19 10:04:00
trip_293,Port Grove Ferry Terminal,2040-07-19 09:24:00
trip_293,2519420987,2040-07-19 10:20:00
trip_294,Haacklee Ferry Terminal,0040-07-24 21:00:00
trip_294,South Paackland Ferry Terminal,0040-07-24 19:00:00
trip_294,582184557,0040-07-24 17:18:00
trip_294,581853838,0040-07-24 17:18:00
trip_295,37826661,2040-07-18 08:02:00
trip_295,37828755,2040-07-18 08:48:00
trip_296,37862867,2040-04-02 07:45:00
trip_296,37866955,2040-04-02 12:05:00
trip_297,30188848,2040-06-24 07:09:00
trip_297,30179401,2040-06-24 07:09:00
trip_297,Himark Ferry Terminal,2040-06-24 06:29:00
trip_298,Haacklee Ferry Terminal,0040-04-10 09:00:00
trip_298,South Paackland Ferry Terminal,0040-04-10 14:00:00
trip_298,582184557,0040-04-10 14:00:00
trip_298,581853838,0040-04-10 17:46:00
trip_298,Paackland Ferry Terminal,0040-04-10 19:00:00
trip_298,Lomark Ferry Terminal,0040-04-10 21:00:00
trip_298,48591000,0040-04-10 21:54:00
trip_299,48591000,2040-07-30 09:06:00
trip_299,48510013,2040-07-30 09:06:00
trip_300,36988183,2040-07-23 10:04:00
trip_300,2519420987,2040-07-23 08:45:00
trip_300,Suna Spit,2040-07-23 10:04:00
trip_300,2148547967,2040-07-23 08:45:00
trip_301,South Paackland Ferry Terminal,2040-05-05 19:00:00
trip_301,Haacklee Ferry Terminal,2040-05-05 13:00:00
trip_301,Port Grove Ferry Terminal,2040-05-05 12:00:00
trip_301,36988183,2040-05-05 11:19:00
trip_301,Suna Spit,2040-05-05 10:52:00
trip_301,48462883,2040-05-05 10:24:00
trip_302,48567071,2040-07-23 09:07:00
trip_302,48531040,2040-07-23 13:31:00
trip_303,Lomark Ferry Terminal,2040-07-25 21:00:00
trip_303,Paackland Ferry Terminal,2040-07-25 15:00:00
trip_303,37852571,2040-07-25 11:00:00
trip_303,48580678,2040-07-25 21:00:00
trip_304,Haacklee Ferry Terminal,2040-07-18 21:00:00
trip_304,South Paackland Ferry Terminal,2040-07-18 19:00:00
trip_304,48542802,2040-07-18 14:00:00
trip_305,Haacklee Ferry Terminal,0040-05-01 09:00:00
trip_305,South Paackland Ferry Terminal,0040-05-01 14:00:00
trip_305,582184557,0040-05-01 14:00:00
trip_305,581853838,0040-05-01 17:52:00
trip_305,2564179411,0040-05-01 18:47:00
trip_305,Paackland Ferry Terminal,0040-05-01 19:00:00
trip_305,Lomark Ferry Terminal,0040-05-01 21:00:00
trip_306,582184557,0040-07-10 09:10:00
trip_306,581853838,0040-07-10 09:10:00
trip_307,Haacklee Ferry Terminal,2040-07-11 21:00:00
trip_307,South Paackland Ferry Terminal,2040-07-11 19:00:00
trip_307,7557795048,2040-07-11 14:00:00
trip_308,37828755,2040-04-08 12:42:00
trip_308,7557795052,2040-04-08 12:42:00
trip_308,37799737,2040-04-08 17:22:00
trip_309,Lomark Ferry Terminal,2040-07-22 21:00:00
trip_309,Paackland Ferry Terminal,2040-07-22 15:00:00
trip_309,37892464,2040-07-22 11:15:00
trip_309,582256026,2040-07-22 11:15:00
trip_309,48511187,2040-07-22 21:00:00
trip_310,Haacklee Ferry Terminal,0040-07-17 21:00:00
trip_310,South Paackland Ferry Terminal,0040-07-17 19:00:00
trip_310,582184557,0040-07-17 16:58:00
trip_310,581853838,0040-07-17 16:58:00
trip_311,Lomark Ferry Terminal,2040-04-22 21:00:00
trip_311,Paackland Ferry Terminal,2040-04-22 15:00:00
trip_311,2564318352,2040-04-22 11:17:00
trip_311,37828755,2040-04-22 11:37:00
trip_311,48530519,2040-04-22 21:00:00
trip_312,Haacklee Ferry Terminal,0040-04-10 21:00:00
trip_312,South Paackland Ferry Terminal,0040-04-10 19:00:00
trip_312,582184557,0040-04-10 17:00:00
trip_312,581853838,0040-04-10 17:00:00
trip_312,48531040,0040-04-10 17:37:00
trip_313,Lomark Ferry Terminal,2040-07-27 21:00:00
trip_313,Paackland Ferry Terminal,2040-07-27 15:00:00
trip_313,37866955,2040-07-27 13:32:00
trip_313,37831223,2040-07-27 11:48:00
trip_314,581622419,2040-06-25 07:53:00
trip_314,37826661,2040-06-25 10:51:00
trip_315,Haacklee Ferry Terminal,0040-05-15 21:00:00
trip_315,South Paackland Ferry Terminal,0040-05-15 19:00:00
trip_315,582184557,0040-05-15 16:22:00
trip_315,581853838,0040-05-15 16:22:00
trip_315,48475647,0040-05-15 21:53:00
trip_316,Haacklee Ferry Terminal,0040-05-22 09:00:00
trip_316,South Paackland Ferry Terminal,0040-05-22 14:00:00
trip_316,582184557,0040-05-22 14:00:00
trip_316,581853838,0040-05-22 17:59:00
trip_316,Paackland Ferry Terminal,0040-05-22 19:00:00
trip_316,Lomark Ferry Terminal,0040-05-22 21:00:00
trip_316,48591000,0040-05-22 21:55:00
trip_317,2858138942,2040-04-27 09:12:00
trip_318,Haacklee Ferry Terminal,0040-06-05 21:00:00
trip_318,South Paackland Ferry Terminal,0040-06-05 19:00:00
trip_318,582184557,0040-06-05 16:16:00
trip_318,581853838,0040-06-05 16:16:00
trip_319,582184557,0040-07-17 10:52:00
trip_319,581853838,0040-07-17 10:52:00
trip_319,48531040,0040-07-17 12:53:00
trip_320,South Paackland Ferry Terminal,2040-04-28 19:00:00
trip_320,Haacklee Ferry Terminal,2040-04-28 13:00:00
trip_320,Port Grove Ferry Terminal,2040-04-28 10:00:00
trip_320,36988183,2040-04-28 00:39:00
trip_320,Suna Spit,2040-04-28 00:39:00
trip_320,4978801697,2040-04-27 22:10:00
trip_320,5865952509,2040-04-27 22:10:00
trip_321,48554034,2040-05-01 09:32:00
trip_321,48591000,2040-05-01 11:28:00
trip_322,Haacklee Ferry Terminal,2040-06-23 21:00:00
trip_322,South Paackland Ferry Terminal,2040-06-23 19:00:00
trip_322,2564179411,2040-06-23 14:54:00
trip_322,37799737,2040-06-23 14:54:00
trip_322,37828755,2040-06-23 16:02:00
trip_322,37866955,2040-06-23 16:39:00
trip_323,Haacklee Ferry Terminal,2040-06-03 21:00:00
trip_323,South Paackland Ferry Terminal,2040-06-03 19:00:00
trip_323,48580678,2040-06-03 21:00:00
trip_324,9839219434,2040-07-04 06:59:00
trip_324,48591000,2040-07-04 08:36:00
trip_325,Suna Spit,2040-05-04 07:46:00
trip_325,48591000,2040-05-04 07:46:00
trip_326,Lomark Ferry Terminal,2040-05-24 21:00:00
trip_326,Paackland Ferry Terminal,2040-05-24 15:00:00
trip_326,37866955,2040-05-24 11:43:00
trip_326,2564179411,2040-05-24 13:38:00
trip_327,48508495,2040-07-02 07:07:00
trip_328,582184557,0040-06-05 07:22:00
trip_328,581853838,0040-06-05 09:41:00
trip_328,37852571,0040-06-05 11:07:00
trip_329,2091409677,2040-05-15 09:56:00
trip_330,582327013,2040-08-02 08:07:00
trip_330,37892464,2040-08-02 08:43:00
trip_331,Suna Spit,0040-05-15 06:40:00
trip_331,36988183,0040-05-15 06:40:00
trip_331,Port Grove Ferry Terminal,0040-05-15 10:00:00
trip_331,Haacklee Ferry Terminal,0040-05-15 13:00:00
trip_331,South Paackland Ferry Terminal,0040-05-15 19:00:00
trip_331,582184557,0040-05-15 19:00:00
trip_331,581853838,0040-05-15 21:34:00
trip_331,2564179411,0040-05-15 22:01:00
trip_331,Paackland Ferry Terminal,0040-05-15 23:00:00
trip_331,Himark Ferry Terminal,0040-05-16 03:00:00
trip_331,30179401,0040-05-16 03:00:00
trip_331,30188848,0040-05-16 03:00:00
trip_332,48534978,2040-05-06 11:10:00
trip_332,48475647,2040-05-06 09:30:00
trip_332,48498977,2040-05-06 09:30:00
trip_333,48543659,2040-04-27 06:59:00
trip_334,582184557,0040-06-19 09:14:00
trip_334,581853838,0040-06-19 09:14:00
trip_334,48531040,0040-06-19 11:23:00
trip_335,Haacklee Ferry Terminal,2040-04-24 21:00:00
trip_335,South Paackland Ferry Terminal,2040-04-24 19:00:00
trip_335,581874286,2040-04-24 14:00:00
trip_335,48511187,2040-04-24 21:00:00
trip_336,48534978,2040-06-23 09:35:00
trip_336,48513116,2040-06-23 08:05:00
trip_337,582184557,0040-06-26 12:58:00
trip_337,581853838,0040-06-26 10:52:00
trip_338,Haacklee Ferry Terminal,0040-07-17 09:00:00
trip_338,South Paackland Ferry Terminal,0040-07-17 14:00:00
trip_338,582184557,0040-07-17 14:00:00
trip_338,581853838,0040-07-17 17:06:00
trip_338,Paackland Ferry Terminal,0040-07-17 19:00:00
trip_338,Lomark Ferry Terminal,0040-07-17 21:00:00
trip_338,48591000,0040-07-17 21:52:00
trip_339,582184557,0040-07-03 10:39:00
trip_339,581853838,0040-07-03 10:39:00
trip_339,1332340938,0040-07-03 11:10:00
trip_340,Suna Spit,2040-07-04 08:23:00
trip_340,36988183,2040-07-04 07:37:00
trip_340,9196630064,2040-07-04 08:58:00
trip_340,30188848,2040-07-04 08:58:00
trip_341,South Paackland Ferry Terminal,2040-07-12 19:00:00
trip_341,Haacklee Ferry Terminal,2040-07-12 13:00:00
trip_341,Port Grove Ferry Terminal,2040-07-12 12:00:00
trip_341,36988183,2040-07-12 10:44:00
trip_341,Suna Spit,2040-07-12 10:44:00
trip_341,48572314,2040-07-12 10:00:00
